old_label,label,date
hCoV-19/England/LIVE-A4A6A/2020|EPI_ISL_500064|2020-03-13|2,hCoV-19/England/LIVE-A4A6A/2020|EPI_ISL_500064|2020-03-13|2,2020-03-13
hCoV-19/England/LIVE-A7760/2020|EPI_ISL_517066|2020-03-27|1,hCoV-19/England/LIVE-A7760/2020|EPI_ISL_517066|2020-03-27|1,2020-03-27
hCoV-19/USA/UT-QDX-1804/2020|EPI_ISL_604131|2020-03-14|4,hCoV-19/USA/UT-QDX-1804/2020|EPI_ISL_604131|2020-03-14|4,2020-03-14
hCoV-19/England/CAMB-764EB/2020|EPI_ISL_438288|2020-03-30|1,hCoV-19/England/CAMB-764EB/2020|EPI_ISL_438288|2020-03-30|1,2020-03-30
hCoV-19/England/CAMB-7A3DB/2020|EPI_ISL_441787|2020-04-02|1,hCoV-19/England/CAMB-7A3DB/2020|EPI_ISL_441787|2020-04-02|1,2020-04-02
hCoV-19/England/SHEF-CED9E/2020|EPI_ISL_432579|2020-04-01|1,hCoV-19/England/SHEF-CED9E/2020|EPI_ISL_432579|2020-04-01|1,2020-04-01
hCoV-19/England/201180048/2020|EPI_ISL_464877|2020-03-17|1,hCoV-19/England/201180048/2020|EPI_ISL_464877|2020-03-17|1,2020-03-17
hCoV-19/England/CAMB-723C4/2020|EPI_ISL_439904|2020-03-24|2,hCoV-19/England/CAMB-723C4/2020|EPI_ISL_439904|2020-03-24|2,2020-03-24
hCoV-19/England/CAMB-74B9D/2020|EPI_ISL_425351|2020-03-17|2,hCoV-19/England/CAMB-74B9D/2020|EPI_ISL_425351|2020-03-17|2,2020-03-17
hCoV-19/England/CAMB-74F64/2020|EPI_ISL_440431|2020-03-17|1,hCoV-19/England/CAMB-74F64/2020|EPI_ISL_440431|2020-03-17|1,2020-03-17
hCoV-19/Scotland/GCVR-170091/2020|EPI_ISL_459533|2020-03-23|1,hCoV-19/Scotland/GCVR-170091/2020|EPI_ISL_459533|2020-03-23|1,2020-03-23
hCoV-19/England/CAMB-7683A/2020|EPI_ISL_438502|2020-03-30|1,hCoV-19/England/CAMB-7683A/2020|EPI_ISL_438502|2020-03-30|1,2020-03-30
hCoV-19/England/20166072004/2020|EPI_ISL_466585|2020-04-16|1,hCoV-19/England/20166072004/2020|EPI_ISL_466585|2020-04-16|1,2020-04-16
hCoV-19/England/20164056304/2020|EPI_ISL_466457|2020-04-14|1,hCoV-19/England/20164056304/2020|EPI_ISL_466457|2020-04-14|1,2020-04-14
hCoV-19/England/LOND-1260C41/2020|EPI_ISL_524645|2020-03-18|2,hCoV-19/England/LOND-1260C41/2020|EPI_ISL_524645|2020-03-18|2,2020-03-18
hCoV-19/England/20119026204/2020|EPI_ISL_465036|2020-03-13|1,hCoV-19/England/20119026204/2020|EPI_ISL_465036|2020-03-13|1,2020-03-13
hCoV-19/England/CAMB-7E9A8/2020|EPI_ISL_442610|2020-04-07|1,hCoV-19/England/CAMB-7E9A8/2020|EPI_ISL_442610|2020-04-07|1,2020-04-07
hCoV-19/England/CAMB-7EC36/2020|EPI_ISL_443050|2020-04-07|1,hCoV-19/England/CAMB-7EC36/2020|EPI_ISL_443050|2020-04-07|1,2020-04-07
hCoV-19/England/20118111804/2020|EPI_ISL_464955|2020-03-12|1,hCoV-19/England/20118111804/2020|EPI_ISL_464955|2020-03-12|1,2020-03-12
hCoV-19/England/20139024604/2020|EPI_ISL_421893|2020-03-27|1,hCoV-19/England/20139024604/2020|EPI_ISL_421893|2020-03-27|1,2020-03-27
hCoV-19/Greece/53/2020|EPI_ISL_434466|2020-04-04|1,hCoV-19/Greece/53/2020|EPI_ISL_434466|2020-04-04|1,2020-04-04
hCoV-19/England/CAMB-77110/2020|EPI_ISL_439434|2020-04-01|1,hCoV-19/England/CAMB-77110/2020|EPI_ISL_439434|2020-04-01|1,2020-04-01
hCoV-19/SouthKorea/A5/2020|EPI_ISL_485389|2020-04-05|1,hCoV-19/SouthKorea/A5/2020|EPI_ISL_485389|2020-04-05|1,2020-04-05
hCoV-19/SouthKorea/S5/2020|EPI_ISL_485396|2020-04-01|2,hCoV-19/SouthKorea/S5/2020|EPI_ISL_485396|2020-04-01|2,2020-04-01
hCoV-19/SouthKorea/A7/2020|EPI_ISL_485391|2020-04-17|1,hCoV-19/SouthKorea/A7/2020|EPI_ISL_485391|2020-04-17|1,2020-04-17
hCoV-19/Wales/PHWC-26BA9/2020|EPI_ISL_422170|2020-03-27|1,hCoV-19/Wales/PHWC-26BA9/2020|EPI_ISL_422170|2020-03-27|1,2020-03-27
hCoV-19/England/201161375/2020|EPI_ISL_464835|2020-03-12|1,hCoV-19/England/201161375/2020|EPI_ISL_464835|2020-03-12|1,2020-03-12
hCoV-19/England/ALDP-6559ED/2020|EPI_ISL_558222|2020-07-03|1,hCoV-19/England/ALDP-6559ED/2020|EPI_ISL_558222|2020-07-03|1,2020-07-03
hCoV-19/Wales/PHWC-2532A/2020|EPI_ISL_432231|2020-03-22|1,hCoV-19/Wales/PHWC-2532A/2020|EPI_ISL_432231|2020-03-22|1,2020-03-22
hCoV-19/England/BRIS-1225F9/2020|EPI_ISL_440790|2020-04-04|1,hCoV-19/England/BRIS-1225F9/2020|EPI_ISL_440790|2020-04-04|1,2020-04-04
hCoV-19/England/BRIS-125426/2020|EPI_ISL_443981|2020-03-27|1,hCoV-19/England/BRIS-125426/2020|EPI_ISL_443981|2020-03-27|1,2020-03-27
hCoV-19/England/20130092104/2020|EPI_ISL_423679|2020-03-23|1,hCoV-19/England/20130092104/2020|EPI_ISL_423679|2020-03-23|1,2020-03-23
hCoV-19/England/CAMB-82051/2020|EPI_ISL_438613|2020-04-21|1,hCoV-19/England/CAMB-82051/2020|EPI_ISL_438613|2020-04-21|1,2020-04-21
hCoV-19/England/20148003904/2020|EPI_ISL_422000|2020-04-02|1,hCoV-19/England/20148003904/2020|EPI_ISL_422000|2020-04-02|1,2020-04-02
hCoV-19/England/CAMB-72634/2020|EPI_ISL_439643|2020-03-24|1,hCoV-19/England/CAMB-72634/2020|EPI_ISL_439643|2020-03-24|1,2020-03-24
hCoV-19/England/CAMB-72D6C/2020|EPI_ISL_440121|2020-03-23|1,hCoV-19/England/CAMB-72D6C/2020|EPI_ISL_440121|2020-03-23|1,2020-03-23
hCoV-19/England/20139061104/2020|EPI_ISL_420735|2020-03-27|1,hCoV-19/England/20139061104/2020|EPI_ISL_420735|2020-03-27|1,2020-03-27
hCoV-19/England/20129015404/2020|EPI_ISL_423998|2020-03-21|1,hCoV-19/England/20129015404/2020|EPI_ISL_423998|2020-03-21|1,2020-03-21
hCoV-19/NorthernIreland/NIRE-10719C/2020|EPI_ISL_585118|2020-03-27|1,hCoV-19/NorthernIreland/NIRE-10719C/2020|EPI_ISL_585118|2020-03-27|1,2020-03-27
hCoV-19/England/BRIS-1224CF/2020|EPI_ISL_440794|2020-04-04|1,hCoV-19/England/BRIS-1224CF/2020|EPI_ISL_440794|2020-04-04|1,2020-04-04
hCoV-19/England/EXET-135DEC/2020|EPI_ISL_457169|2020-04-09|1,hCoV-19/England/EXET-135DEC/2020|EPI_ISL_457169|2020-04-09|1,2020-04-09
hCoV-19/England/CAMB-7AAD6/2020|EPI_ISL_433837|2020-04-07|1,hCoV-19/England/CAMB-7AAD6/2020|EPI_ISL_433837|2020-04-07|1,2020-04-07
hCoV-19/England/CAMB-73651/2020|EPI_ISL_439987|2020-03-21|1,hCoV-19/England/CAMB-73651/2020|EPI_ISL_439987|2020-03-21|1,2020-03-21
hCoV-19/England/CAMB-73E3B/2020|EPI_ISL_440344|2020-03-19|1,hCoV-19/England/CAMB-73E3B/2020|EPI_ISL_440344|2020-03-19|1,2020-03-19
hCoV-19/Portugal/PT1181/2020|EPI_ISL_511726|2020-03-25|1,hCoV-19/Portugal/PT1181/2020|EPI_ISL_511726|2020-03-25|1,2020-03-25
hCoV-19/England/20140002204/2020|EPI_ISL_423371|2020-03-29|1,hCoV-19/England/20140002204/2020|EPI_ISL_423371|2020-03-29|1,2020-03-29
hCoV-19/England/BIRM-61DF7/2020|EPI_ISL_529400|2020-03-26|1,hCoV-19/England/BIRM-61DF7/2020|EPI_ISL_529400|2020-03-26|1,2020-03-26
hCoV-19/England/20118146504/2020|EPI_ISL_464974|2020-03-12|1,hCoV-19/England/20118146504/2020|EPI_ISL_464974|2020-03-12|1,2020-03-12
hCoV-19/England/CAMB-1AB68C/2020|EPI_ISL_470150|2020-04-22|1,hCoV-19/England/CAMB-1AB68C/2020|EPI_ISL_470150|2020-04-22|1,2020-04-22
hCoV-19/England/CAMB-71E79/2020|EPI_ISL_439633|2020-03-29|1,hCoV-19/England/CAMB-71E79/2020|EPI_ISL_439633|2020-03-29|1,2020-03-29
hCoV-19/England/CAMB-798CE/2020|EPI_ISL_441796|2020-04-01|1,hCoV-19/England/CAMB-798CE/2020|EPI_ISL_441796|2020-04-01|1,2020-04-01
hCoV-19/England/201161311/2020|EPI_ISL_464831|2020-03-10|1,hCoV-19/England/201161311/2020|EPI_ISL_464831|2020-03-10|1,2020-03-10
hCoV-19/England/CAMB-730AE/2020|EPI_ISL_440179|2020-03-23|1,hCoV-19/England/CAMB-730AE/2020|EPI_ISL_440179|2020-03-23|1,2020-03-23
hCoV-19/England/CAMB-7CCB0/2020|EPI_ISL_441640|2020-04-05|1,hCoV-19/England/CAMB-7CCB0/2020|EPI_ISL_441640|2020-04-05|1,2020-04-05
hCoV-19/England/CAMB-73132/2020|EPI_ISL_440173|2020-03-22|1,hCoV-19/England/CAMB-73132/2020|EPI_ISL_440173|2020-03-22|1,2020-03-22
hCoV-19/England/20130092404/2020|EPI_ISL_423682|2020-03-22|1,hCoV-19/England/20130092404/2020|EPI_ISL_423682|2020-03-22|1,2020-03-22
hCoV-19/England/201360185/2020|EPI_ISL_421771|2020-03-24|1,hCoV-19/England/201360185/2020|EPI_ISL_421771|2020-03-24|1,2020-03-24
hCoV-19/England/20119041204/2020|EPI_ISL_465059|2020-03-13|2,hCoV-19/England/20119041204/2020|EPI_ISL_465059|2020-03-13|2,2020-03-13
hCoV-19/England/20132005404/2020|EPI_ISL_423722|2020-03-23|1,hCoV-19/England/20132005404/2020|EPI_ISL_423722|2020-03-23|1,2020-03-23
hCoV-19/England/CAMB-77550/2020|EPI_ISL_439454|2020-04-01|1,hCoV-19/England/CAMB-77550/2020|EPI_ISL_439454|2020-04-01|1,2020-04-01
hCoV-19/England/201161458/2020|EPI_ISL_464842|2020-03-11|1,hCoV-19/England/201161458/2020|EPI_ISL_464842|2020-03-11|1,2020-03-11
hCoV-19/England/20109039306/2020|EPI_ISL_417262|2020-03-06|1,hCoV-19/England/20109039306/2020|EPI_ISL_417262|2020-03-06|1,2020-03-06
hCoV-19/England/CAMB-72C41/2020|EPI_ISL_439975|2020-03-22|3,hCoV-19/England/CAMB-72C41/2020|EPI_ISL_439975|2020-03-22|3,2020-03-22
hCoV-19/England/CAMB-72C8D/2020|EPI_ISL_440030|2020-03-22|1,hCoV-19/England/CAMB-72C8D/2020|EPI_ISL_440030|2020-03-22|1,2020-03-22
hCoV-19/England/CAMB-71ADF/2020|EPI_ISL_439903|2020-04-01|1,hCoV-19/England/CAMB-71ADF/2020|EPI_ISL_439903|2020-04-01|1,2020-04-01
hCoV-19/England/CAMB-7958B/2020|EPI_ISL_441074|2020-04-03|1,hCoV-19/England/CAMB-7958B/2020|EPI_ISL_441074|2020-04-03|1,2020-04-03
hCoV-19/England/CAMB-72F2A/2020|EPI_ISL_440097|2020-03-23|1,hCoV-19/England/CAMB-72F2A/2020|EPI_ISL_440097|2020-03-23|1,2020-03-23
hCoV-19/Portugal/PT0511/2020|EPI_ISL_454235|2020-03-19|1,hCoV-19/Portugal/PT0511/2020|EPI_ISL_454235|2020-03-19|1,2020-03-19
hCoV-19/England/LOND-D6285/2020|EPI_ISL_482203|2020-04-21|1,hCoV-19/England/LOND-D6285/2020|EPI_ISL_482203|2020-04-21|1,2020-04-21
hCoV-19/England/CAMB-72300/2020|EPI_ISL_439661|2020-03-27|1,hCoV-19/England/CAMB-72300/2020|EPI_ISL_439661|2020-03-27|1,2020-03-27
hCoV-19/England/BRIS-1259FA/2020|EPI_ISL_443928|2020-03-29|1,hCoV-19/England/BRIS-1259FA/2020|EPI_ISL_443928|2020-03-29|1,2020-03-29
hCoV-19/England/SHEF-C0260/2020|EPI_ISL_420191|2020-03-27|1,hCoV-19/England/SHEF-C0260/2020|EPI_ISL_420191|2020-03-27|1,2020-03-27
hCoV-19/England/20169043104/2020|EPI_ISL_465259|2020-04-19|1,hCoV-19/England/20169043104/2020|EPI_ISL_465259|2020-04-19|1,2020-04-19
hCoV-19/England/CAMB-795B8/2020|EPI_ISL_441119|2020-04-03|1,hCoV-19/England/CAMB-795B8/2020|EPI_ISL_441119|2020-04-03|1,2020-04-03
hCoV-19/England/CAMB-80967/2020|EPI_ISL_443036|2020-04-10|1,hCoV-19/England/CAMB-80967/2020|EPI_ISL_443036|2020-04-10|1,2020-04-10
hCoV-19/England/CAMB-73299/2020|EPI_ISL_440152|2020-03-21|1,hCoV-19/England/CAMB-73299/2020|EPI_ISL_440152|2020-03-21|1,2020-03-21
hCoV-19/England/CAMB-7324E/2020|EPI_ISL_440132|2020-03-22|1,hCoV-19/England/CAMB-7324E/2020|EPI_ISL_440132|2020-03-22|1,2020-03-22
hCoV-19/England/CAMB-78540/2020|EPI_ISL_433746|2020-03-27|1,hCoV-19/England/CAMB-78540/2020|EPI_ISL_433746|2020-03-27|1,2020-03-27
hCoV-19/England/CAMB-7A12C/2020|EPI_ISL_441244|2020-04-03|1,hCoV-19/England/CAMB-7A12C/2020|EPI_ISL_441244|2020-04-03|1,2020-04-03
hCoV-19/England/CAMB-1AA9A2/2020|EPI_ISL_470199|2020-04-18|1,hCoV-19/England/CAMB-1AA9A2/2020|EPI_ISL_470199|2020-04-18|1,2020-04-18
hCoV-19/England/CAMB-72B80/2020|EPI_ISL_440076|2020-03-23|1,hCoV-19/England/CAMB-72B80/2020|EPI_ISL_440076|2020-03-23|1,2020-03-23
hCoV-19/England/CAMB-78CC3/2020|EPI_ISL_441150|2020-04-03|1,hCoV-19/England/CAMB-78CC3/2020|EPI_ISL_441150|2020-04-03|1,2020-04-03
hCoV-19/England/CAMB-76D59/2020|EPI_ISL_425425|2020-03-30|1,hCoV-19/England/CAMB-76D59/2020|EPI_ISL_425425|2020-03-30|1,2020-03-30
hCoV-19/England/CAMB-78C87/2020|EPI_ISL_441124|2020-04-03|1,hCoV-19/England/CAMB-78C87/2020|EPI_ISL_441124|2020-04-03|1,2020-04-03
hCoV-19/England/BRIS-124E1A/2020|EPI_ISL_443997|2020-03-26|2,hCoV-19/England/BRIS-124E1A/2020|EPI_ISL_443997|2020-03-26|2,2020-03-26
hCoV-19/England/CAMB-77F8F/2020|EPI_ISL_441162|2020-03-31|1,hCoV-19/England/CAMB-77F8F/2020|EPI_ISL_441162|2020-03-31|1,2020-03-31
hCoV-19/England/CAMB-75A26/2020|EPI_ISL_438467|2020-03-29|1,hCoV-19/England/CAMB-75A26/2020|EPI_ISL_438467|2020-03-29|1,2020-03-29
hCoV-19/England/CAMB-7905D/2020|EPI_ISL_441813|2020-04-03|1,hCoV-19/England/CAMB-7905D/2020|EPI_ISL_441813|2020-04-03|1,2020-04-03
hCoV-19/Greece/260_32216/2020|EPI_ISL_437906|2020-03-10|1,hCoV-19/Greece/260_32216/2020|EPI_ISL_437906|2020-03-10|1,2020-03-10
hCoV-19/USA/NY-QDX-2661/2020|EPI_ISL_604957|2020-03-15|2,hCoV-19/USA/NY-QDX-2661/2020|EPI_ISL_604957|2020-03-15|2,2020-03-15
hCoV-19/Australia/VIC21/2020|EPI_ISL_419740|2020-03-09|2,hCoV-19/Australia/VIC21/2020|EPI_ISL_419740|2020-03-09|2,2020-03-09
hCoV-19/Australia/VIC127/2020|EPI_ISL_419729|2020-03-20|1,hCoV-19/Australia/VIC127/2020|EPI_ISL_419729|2020-03-20|1,2020-03-20
hCoV-19/Australia/VIC47/2020|EPI_ISL_419759|2020-03-12|1,hCoV-19/Australia/VIC47/2020|EPI_ISL_419759|2020-03-12|1,2020-03-12
hCoV-19/Australia/VIC116/2020|EPI_ISL_419721|2020-03-19|1,hCoV-19/Australia/VIC116/2020|EPI_ISL_419721|2020-03-19|1,2020-03-19
hCoV-19/Australia/VIC18/2020|EPI_ISL_419737|2020-03-07|1,hCoV-19/Australia/VIC18/2020|EPI_ISL_419737|2020-03-07|1,2020-03-07
hCoV-19/Aruba/AW-RIVM-10101/2020|EPI_ISL_547445|2020-03-13|2,hCoV-19/Aruba/AW-RIVM-10101/2020|EPI_ISL_547445|2020-03-13|2,2020-03-13
hCoV-19/USA/MN-MDH-92/2020|EPI_ISL_460073|2020-03-15|3,hCoV-19/USA/MN-MDH-92/2020|EPI_ISL_460073|2020-03-15|3,2020-03-15
hCoV-19/USA/AR-QDX-532/2020|EPI_ISL_571261|2020-03-18|1,hCoV-19/USA/AR-QDX-532/2020|EPI_ISL_571261|2020-03-18|1,2020-03-18
hCoV-19/USA/AR-QDX-679/2020|EPI_ISL_571408|2020-03-18|1,hCoV-19/USA/AR-QDX-679/2020|EPI_ISL_571408|2020-03-18|1,2020-03-18
hCoV-19/USA/TX-HMH01/2020|EPI_ISL_434712|2020-03-16|1,hCoV-19/USA/TX-HMH01/2020|EPI_ISL_434712|2020-03-16|1,2020-03-16
hCoV-19/England/NORT-284688/2020|EPI_ISL_488490|2020-03-22|1,hCoV-19/England/NORT-284688/2020|EPI_ISL_488490|2020-03-22|1,2020-03-22
hCoV-19/England/NORT-284451/2020|EPI_ISL_488743|2020-03-20|1,hCoV-19/England/NORT-284451/2020|EPI_ISL_488743|2020-03-20|1,2020-03-20
hCoV-19/England/NORT-284503/2020|EPI_ISL_478553|2020-03-21|1,hCoV-19/England/NORT-284503/2020|EPI_ISL_478553|2020-03-21|1,2020-03-21
hCoV-19/USA/NY-NYCPHL-000443/2020|EPI_ISL_631917|2020-03-31|1,hCoV-19/USA/NY-NYCPHL-000443/2020|EPI_ISL_631917|2020-03-31|1,2020-03-31
hCoV-19/Canada/QC-LSPQ-L00241433/2020|EPI_ISL_536279|2020-03-27|1,hCoV-19/Canada/QC-LSPQ-L00241433/2020|EPI_ISL_536279|2020-03-27|1,2020-03-27
hCoV-19/Canada/QC-LSPQ-L00241610/2020|EPI_ISL_536285|2020-03-28|1,hCoV-19/Canada/QC-LSPQ-L00241610/2020|EPI_ISL_536285|2020-03-28|1,2020-03-28
hCoV-19/Chile/RM-ISPCH-55/2020|EPI_ISL_445351|2020-04-02|1,hCoV-19/Chile/RM-ISPCH-55/2020|EPI_ISL_445351|2020-04-02|1,2020-04-02
hCoV-19/Canada/QC-LSPQ-L00213733/2020|EPI_ISL_535720|2020-03-10|2,hCoV-19/Canada/QC-LSPQ-L00213733/2020|EPI_ISL_535720|2020-03-10|2,2020-03-10
hCoV-19/Canada/QC-LSPQ-L00224827/2020|EPI_ISL_535825|2020-03-17|1,hCoV-19/Canada/QC-LSPQ-L00224827/2020|EPI_ISL_535825|2020-03-17|1,2020-03-17
hCoV-19/USA/MN-MDH-1317/2020|EPI_ISL_495616|2020-03-24|1,hCoV-19/USA/MN-MDH-1317/2020|EPI_ISL_495616|2020-03-24|1,2020-03-24
hCoV-19/Canada/QC-LSPQ-L00229384/2020|EPI_ISL_535892|2020-03-20|1,hCoV-19/Canada/QC-LSPQ-L00229384/2020|EPI_ISL_535892|2020-03-20|1,2020-03-20
hCoV-19/Canada/QC-LSPQ-L00236657/2020|EPI_ISL_536146|2020-03-25|2,hCoV-19/Canada/QC-LSPQ-L00236657/2020|EPI_ISL_536146|2020-03-25|2,2020-03-25
hCoV-19/England/CAMB-7A7B1/2020|EPI_ISL_441242|2020-04-03|1,hCoV-19/England/CAMB-7A7B1/2020|EPI_ISL_441242|2020-04-03|1,2020-04-03
hCoV-19/England/CAMB-7CF11/2020|EPI_ISL_441559|2020-04-06|1,hCoV-19/England/CAMB-7CF11/2020|EPI_ISL_441559|2020-04-06|1,2020-04-06
hCoV-19/England/201360203/2020|EPI_ISL_423240|2020-03-24|1,hCoV-19/England/201360203/2020|EPI_ISL_423240|2020-03-24|1,2020-03-24
hCoV-19/England/20134027604/2020|EPI_ISL_423137|2020-03-23|1,hCoV-19/England/20134027604/2020|EPI_ISL_423137|2020-03-23|1,2020-03-23
hCoV-19/England/20128003004/2020|EPI_ISL_423924|2020-03-18|1,hCoV-19/England/20128003004/2020|EPI_ISL_423924|2020-03-18|1,2020-03-18
hCoV-19/England/20139003004/2020|EPI_ISL_421848|2020-03-27|1,hCoV-19/England/20139003004/2020|EPI_ISL_421848|2020-03-27|1,2020-03-27
hCoV-19/England/20126063104/2020|EPI_ISL_423903|2020-03-18|1,hCoV-19/England/20126063104/2020|EPI_ISL_423903|2020-03-18|1,2020-03-18
hCoV-19/England/CAMB-758B3/2020|EPI_ISL_440331|2020-03-19|1,hCoV-19/England/CAMB-758B3/2020|EPI_ISL_440331|2020-03-19|1,2020-03-19
hCoV-19/England/CAMB-84848/2020|EPI_ISL_440518|2020-03-04|54,hCoV-19/England/CAMB-84848/2020|EPI_ISL_440518|2020-03-04|54,2020-03-04
hCoV-19/England/CAMB-731D8/2020|EPI_ISL_440143|2020-03-21|1,hCoV-19/England/CAMB-731D8/2020|EPI_ISL_440143|2020-03-21|1,2020-03-21
hCoV-19/England/CAMB-7A177/2020|EPI_ISL_441283|2020-04-01|1,hCoV-19/England/CAMB-7A177/2020|EPI_ISL_441283|2020-04-01|1,2020-04-01
hCoV-19/England/CAMB-7664F/2020|EPI_ISL_438436|2020-03-29|1,hCoV-19/England/CAMB-7664F/2020|EPI_ISL_438436|2020-03-29|1,2020-03-29
hCoV-19/England/CAMB-769CE/2020|EPI_ISL_438295|2020-03-30|1,hCoV-19/England/CAMB-769CE/2020|EPI_ISL_438295|2020-03-30|1,2020-03-30
hCoV-19/England/CAMB-71EC4/2020|EPI_ISL_439649|2020-03-28|1,hCoV-19/England/CAMB-71EC4/2020|EPI_ISL_439649|2020-03-28|1,2020-03-28
hCoV-19/England/CAMB-7C7EC/2020|EPI_ISL_442098|2020-04-05|1,hCoV-19/England/CAMB-7C7EC/2020|EPI_ISL_442098|2020-04-05|1,2020-04-05
hCoV-19/England/CAMB-734DF/2020|EPI_ISL_440107|2020-03-21|1,hCoV-19/England/CAMB-734DF/2020|EPI_ISL_440107|2020-03-21|1,2020-03-21
hCoV-19/England/CAMB-791C3/2020|EPI_ISL_441826|2020-04-03|1,hCoV-19/England/CAMB-791C3/2020|EPI_ISL_441826|2020-04-03|1,2020-04-03
hCoV-19/England/CAMB-838A3/2020|EPI_ISL_443549|2020-04-15|1,hCoV-19/England/CAMB-838A3/2020|EPI_ISL_443549|2020-04-15|1,2020-04-15
hCoV-19/England/CAMB-72045/2020|EPI_ISL_439631|2020-03-28|1,hCoV-19/England/CAMB-72045/2020|EPI_ISL_439631|2020-03-28|1,2020-03-28
hCoV-19/England/NOTT-10F440/2020|EPI_ISL_433005|2020-04-02|1,hCoV-19/England/NOTT-10F440/2020|EPI_ISL_433005|2020-04-02|1,2020-04-02
hCoV-19/England/CAMB-75A44/2020|EPI_ISL_438504|2020-03-29|1,hCoV-19/England/CAMB-75A44/2020|EPI_ISL_438504|2020-03-29|1,2020-03-29
hCoV-19/England/CAMB-794F7/2020|EPI_ISL_441131|2020-04-03|1,hCoV-19/England/CAMB-794F7/2020|EPI_ISL_441131|2020-04-03|1,2020-04-03
hCoV-19/England/CAMB-76849/2020|EPI_ISL_438269|2020-03-30|1,hCoV-19/England/CAMB-76849/2020|EPI_ISL_438269|2020-03-30|1,2020-03-30
hCoV-19/England/CAMB-79F23/2020|EPI_ISL_441259|2020-04-02|1,hCoV-19/England/CAMB-79F23/2020|EPI_ISL_441259|2020-04-02|1,2020-04-02
hCoV-19/England/CAMB-7323F/2020|EPI_ISL_440217|2020-03-22|1,hCoV-19/England/CAMB-7323F/2020|EPI_ISL_440217|2020-03-22|1,2020-03-22
hCoV-19/England/BRIS-121B16/2020|EPI_ISL_440236|2020-03-19|1,hCoV-19/England/BRIS-121B16/2020|EPI_ISL_440236|2020-03-19|1,2020-03-19
hCoV-19/England/LIVE-A5CEB/2020|EPI_ISL_499658|2020-03-18|1,hCoV-19/England/LIVE-A5CEB/2020|EPI_ISL_499658|2020-03-18|1,2020-03-18
hCoV-19/England/20186005504/2020|EPI_ISL_465464|2020-04-29|1,hCoV-19/England/20186005504/2020|EPI_ISL_465464|2020-04-29|1,2020-04-29
hCoV-19/England/20186006704/2020|EPI_ISL_465466|2020-04-29|1,hCoV-19/England/20186006704/2020|EPI_ISL_465466|2020-04-29|1,2020-04-29
hCoV-19/England/LIVE-A5A5A/2020|EPI_ISL_499653|2020-03-17|1,hCoV-19/England/LIVE-A5A5A/2020|EPI_ISL_499653|2020-03-17|1,2020-03-17
hCoV-19/Scotland/EDB6837/2020|EPI_ISL_526493|2020-04-02|1,hCoV-19/Scotland/EDB6837/2020|EPI_ISL_526493|2020-04-02|1,2020-04-02
hCoV-19/Germany/NW-HHU-183/2020|EPI_ISL_602505|2020-03-27|2,hCoV-19/Germany/NW-HHU-183/2020|EPI_ISL_602505|2020-03-27|2,2020-03-27
hCoV-19/England/LOND-125FFC4/2020|EPI_ISL_516864|2020-03-19|1,hCoV-19/England/LOND-125FFC4/2020|EPI_ISL_516864|2020-03-19|1,2020-03-19
hCoV-19/England/EKHU-260F14E/2020|EPI_ISL_501615|2020-03-24|1,hCoV-19/England/EKHU-260F14E/2020|EPI_ISL_501615|2020-03-24|1,2020-03-24
hCoV-19/Iceland/330/2020|EPI_ISL_417659|2020-03-14|1,hCoV-19/Iceland/330/2020|EPI_ISL_417659|2020-03-14|1,2020-03-14
hCoV-19/England/CAMB-734A2/2020|EPI_ISL_440202|2020-03-22|1,hCoV-19/England/CAMB-734A2/2020|EPI_ISL_440202|2020-03-22|1,2020-03-22
hCoV-19/England/GSTT-265D5BE/2020|EPI_ISL_483982|2020-03-23|1,hCoV-19/England/GSTT-265D5BE/2020|EPI_ISL_483982|2020-03-23|1,2020-03-23
hCoV-19/Wales/PHWC-25B6E/2020|EPI_ISL_422063|2020-03-25|1,hCoV-19/Wales/PHWC-25B6E/2020|EPI_ISL_422063|2020-03-25|1,2020-03-25
hCoV-19/England/201141520/2020|EPI_ISL_464758|2020-03-10|1,hCoV-19/England/201141520/2020|EPI_ISL_464758|2020-03-10|1,2020-03-10
hCoV-19/Ireland/D-NVRL-20G44438/2020|EPI_ISL_605070|2020-03-30|2,hCoV-19/Ireland/D-NVRL-20G44438/2020|EPI_ISL_605070|2020-03-30|2,2020-03-30
hCoV-19/Ireland/D-NVRL-20G44446/2020|EPI_ISL_605065|2020-03-31|1,hCoV-19/Ireland/D-NVRL-20G44446/2020|EPI_ISL_605065|2020-03-31|1,2020-03-31
hCoV-19/Wales/PHWC-2DF1F/2020|EPI_ISL_446040|2020-04-09|1,hCoV-19/Wales/PHWC-2DF1F/2020|EPI_ISL_446040|2020-04-09|1,2020-04-09
hCoV-19/NewZealand/20VR2585/2020|EPI_ISL_579313|2020-03-23|1,hCoV-19/NewZealand/20VR2585/2020|EPI_ISL_579313|2020-03-23|1,2020-03-23
hCoV-19/England/CAMB-7DBC1/2020|EPI_ISL_441561|2020-04-05|1,hCoV-19/England/CAMB-7DBC1/2020|EPI_ISL_441561|2020-04-05|1,2020-04-05
hCoV-19/England/CAMB-75385/2020|EPI_ISL_440414|2020-03-18|3,hCoV-19/England/CAMB-75385/2020|EPI_ISL_440414|2020-03-18|3,2020-03-18
